1.043025 7.579948
17.374020 -2.509948
9.949414 18.623575
12.676164 7.954854
3.059119 15.435822
14.435177 6.121893
-8.784174 -14.949850
8.007994 -11.468489
19.075228 -7.260725
-2.110974 11.467200
12.443322 -4.327020
7.547543 18.388819
2.758742 -0.054052
-5.999800 -1.837038
4.440133 -0.609444
14.143912 -6.721671
-2.043344 7.510124
-13.399249 5.657032
16.139938 9.558512
-10.141607 -3.253684
9.940303 -16.972387
-11.286140 8.422411
-6.143202 4.576210
-12.795928 -5.870435
-0.294295 -15.601923
-10.270686 8.101930
-6.760963 -17.450014
-6.586834 -2.298762
-16.697159 1.572180
14.761217 -6.190524
10.943253 7.818791
0.739785 -17.359718
-1.831599 3.245588
-8.457493 3.598208
-19.332388 0.706562
-0.853316 1.103492
-1.786913 -9.171765
5.644751 4.155424
-4.300924 -20.570269
5.949860 3.076968
11.148751 7.907320
2.083664 5.238570
4.615163 3.954230
2.445765 13.944603
4.174965 10.739395
0.110895 -0.246338
3.775972 19.567072
-14.469986 12.449490
4.961615 6.086399
3.135660 -1.389871
19.843893 4.064708
-8.698563 -18.974728
-16.236107 9.911683
-0.101578 -18.057257
2.382845 -2.190496
10.552666 -7.445820
-14.809705 5.325558
0.418404 -4.567795
-5.510961 -20.299494
12.921432 15.664659
8.560720 5.405856
0.471719 0.995971
-4.735336 -7.541242
-9.150729 1.270789
16.680674 -5.146029
-10.415486 -12.897316
4.964417 -16.481548
-6.480851 19.282524
-3.583196 3.120937
-4.953352 8.612059
2.247944 -10.938610
0.451850 -5.013079
2.929103 -1.959713
-3.654348 4.352869
-6.985203 -3.002992
8.031313 -19.005224
-2.027864 6.943595
-15.786293 -7.165119
13.891761 -12.272322
-2.466787 7.255019
4.117155 10.452540
-9.598853 -3.809812
0.430687 -4.283041
-2.382886 -1.967692
-14.849847 7.944600
2.816296 4.565094
-4.943638 0.047851
5.553328 -4.974150
5.645383 -11.098783
0.031177 -1.601741
-1.418684 0.675714
17.116673 11.903096
