3.280831 5.628767
2.576856 -10.651835
9.304432 -3.245604
-8.453619 -7.772116
1.231436 8.791742
5.195221 -1.399409
7.165253 -9.748306
-6.559228 1.813575
-1.089970 1.632186
-8.112279 -1.736897
-3.119471 -2.089886
3.230101 1.407904
5.817055 -10.477946
-2.462114 -9.748852
2.902096 -2.590839
7.633799 -4.241192
-7.265865 0.234061
-3.403725 -8.846035
7.289612 -2.063716
-4.956336 -1.643281
-3.944777 -10.845684
7.261578 -7.532804
-8.534593 -10.330722
4.852694 0.417154
2.171316 7.489349
8.812233 10.057606
-5.140483 2.269258
0.318960 -10.359365
2.612181 8.729828
-8.097395 -4.984137
-4.474909 10.596004
1.697205 -1.934194
-0.252940 9.214975
0.297793 -3.292588
-3.563866 5.934950
5.557717 2.768176
5.580340 3.132550
5.711833 7.828609
3.521644 0.627252
-2.578814 -4.785599
-2.695060 -4.185091
-5.255193 2.404952
8.275751 5.626408
2.841029 0.986590
2.920612 5.270704
6.402208 9.384113
4.280039 -2.111765
-3.295073 -6.636557
-3.607109 7.780800
1.063770 3.143361
2.344178 -3.753903
-4.679617 -2.306091
9.440783 -9.964203
-5.029734 3.291584
1.596743 2.657169
8.655388 9.890760
8.624870 -7.333117
1.066141 7.667356
8.463959 -6.769811
-2.211447 1.538413
8.650803 -6.454709
-0.169725 3.256492
2.290174 7.261335
6.957941 9.647848
3.537923 -2.198099
1.512089 -4.575443
4.643198 7.591635
3.806620 4.537756
7.864689 9.752094
-2.953594 -0.598408
1.168338 -4.775785
-1.636884 -0.229768
-0.898013 10.476952
-3.306170 -2.704503
-6.663573 4.980427
8.950520 -8.903076
8.673145 -1.354673
4.918075 1.070354
-4.684004 2.084462
-0.353618 9.837688
9.897726 -9.823920
-5.263979 5.045471
7.990944 9.491821
-1.375094 6.506260
7.319525 6.301456
-4.682933 -1.680151
-8.626896 4.089091
8.281075 0.527879
3.109441 -5.583440
8.041039 7.162075
9.457287 7.768396
8.433098 9.033813
